SalesID,OrderID,OrderDate,ProductID,CustomerID,RegionID,ShipMode,Quantity,Discount,SalesAmount,Profit,LocationID,FeedbackProvided
106719,AZ-2011-7077665,2011-12-09,382,358,1,Economy,7,,874.0,341.0,1703,False
106720,AZ-2011-1322840,2011-08-27,382,6,2,Economy,5,,630.0,132.0,1648,True
106721,AZ-2014-2278287,2014-11-28,382,32,3,Economy,5,0.1,562.0,181.0,1599,False
106722,AZ-2014-3811327,2014-10-08,382,585,3,Economy Plus,1,0.6,50.0,-49.0,1263,True
106723,AZ-2014-4871918,2014-08-04,382,663,2,Economy,1,,125.0,49.0,1149,False
106724,AZ-2013-8862590,2013-09-28,382,149,3,Immediate,4,0.1,449.0,145.0,1143,False
106725,BN-2013-2008783,2013-12-26,382,270,1,Economy Plus,2,,250.0,97.0,1427,True
106726,AZ-2014-963453,2014-07-30,383,206,2,Priority,2,,246.0,61.0,1837,False
106727,AZ-2014-6619612,2014-09-23,383,588,1,Economy,2,,246.0,61.0,1226,False
106728,AZ-2011-4743912,2011-07-18,383,470,3,Economy,3,0.1,332.0,55.0,1929,False
106729,AZ-2011-9652940,2011-12-26,383,94,2,Priority,2,,246.0,61.0,1862,True
106730,AZ-2013-6548311,2013-06-15,383,304,2,Economy Plus,3,,369.0,92.0,1012,False
106731,AZ-2012-1234027,2012-09-05,383,112,3,Economy Plus,2,0.1,221.0,37.0,1447,False
106732,BN-2012-5381064,2012-11-14,383,52,3,Economy,4,0.1,443.0,74.0,1095,False
106733,AZ-2012-7477983,2012-06-06,384,70,3,Economy,4,,77.0,8.0,1118,False
106734,BN-2011-2343184,2011-07-20,384,226,1,Economy Plus,5,,79.0,35.0,1978,True
106735,AZ-2011-2536125,2011-08-25,384,114,2,Economy,3,,47.0,21.0,1454,True
106736,AZ-2011-2875746,2011-06-08,384,477,1,Economy,5,,79.0,35.0,1274,True
106737,BN-2014-3536767,2014-10-10,384,363,1,Economy,1,0.5,10.0,-8.0,1568,True
106738,AZ-2013-1998308,2013-09-16,384,55,1,Economy,4,,63.0,28.0,1158,False
106739,AZ-2013-6943804,2013-12-23,385,364,3,Economy,4,,68.0,24.0,1063,False
106740,AZ-2014-8812108,2014-04-14,385,423,2,Economy,7,,119.0,43.0,1157,True
106741,BN-2011-5443120,2011-04-09,385,9,2,Economy Plus,2,0.5,17.0,-5.0,1588,True
106742,AZ-2011-479838,2011-10-19,385,158,1,Economy,2,,34.0,12.0,1296,True
106743,AZ-2012-7003401,2012-11-02,386,398,3,Economy,3,,61.0,25.0,1336,False
106744,AZ-2013-7317179,2013-05-08,386,118,3,Economy,6,,123.0,49.0,1630,True
106745,AZ-2013-6302764,2013-05-03,386,528,3,Economy,2,,41.0,16.0,1868,False
106746,AZ-2014-9586532,2014-03-18,386,438,2,Immediate,4,,82.0,33.0,1243,False
106747,AZ-2014-2088036,2014-06-23,386,69,1,Priority,3,,61.0,25.0,1852,False
106748,AZ-2014-4236300,2014-10-23,386,760,1,Economy Plus,4,,82.0,33.0,1437,True
106749,AZ-2014-7040665,2014-12-15,387,621,3,Economy,3,,25.0,2.0,1336,True
106750,BN-2013-2401973,2013-01-07,387,787,1,Economy,1,0.1,7.0,,1168,False
106751,BN-2011-602308,2011-05-27,387,255,1,Priority,11,0.5,46.0,-38.0,1200,False
106752,AZ-2012-5924516,2012-02-09,387,348,1,Economy,5,,42.0,3.0,1465,True
106753,AZ-2012-768602,2012-06-05,388,394,3,Economy,3,,36.0,9.0,1402,True
106754,AZ-2012-5685113,2012-06-16,388,187,3,Priority,3,,36.0,9.0,1270,False
106755,AZ-2012-534231,2012-06-18,388,780,1,Economy,3,,36.0,9.0,1656,False
106756,AZ-2012-9208057,2012-07-04,388,75,1,Economy,2,,24.0,6.0,1861,True
106757,BN-2011-8011625,2011-09-23,388,396,3,Priority,2,0.1,21.0,3.0,1320,True
106758,AZ-2012-2408041,2012-11-10,388,678,3,Economy,3,,36.0,9.0,1581,True
106759,AZ-2013-2914891,2013-07-02,388,336,2,Priority,7,,83.0,20.0,1985,False
106760,AZ-2013-5080329,2013-08-17,388,201,1,Economy Plus,2,,24.0,6.0,1102,True
106761,AZ-2013-7004220,2013-08-14,389,448,3,Priority,6,,57.0,5.0,1268,True
106762,AZ-2014-2874251,2014-11-03,389,734,2,Economy,3,,29.0,2.0,1459,False
106763,AZ-2014-6650288,2014-06-04,390,276,3,Economy Plus,6,,78.0,28.0,1211,True
106764,AZ-2012-3919315,2012-10-30,390,494,1,Economy,6,,78.0,28.0,1695,False
106765,AZ-2011-2001312,2011-10-22,390,572,1,Economy,4,,52.0,19.0,1015,False
106766,BN-2011-3962140,2011-12-19,390,520,1,Economy Plus,2,0.5,13.0,-4.0,1200,False
106767,AZ-2011-9121322,2011-12-20,391,624,3,Economy,4,,185.0,78.0,1717,False
106768,AZ-2012-6238242,2012-01-25,391,509,3,Economy,5,,231.0,97.0,1956,False
106769,AZ-2012-6992927,2012-06-07,391,405,1,Priority,2,,92.0,39.0,1371,True
106770,AZ-2013-2534161,2013-08-27,391,614,3,Economy,3,,139.0,58.0,1641,True
106771,BN-2013-4296083,2013-02-13,391,106,1,Economy,4,0.5,92.0,-15.0,1200,False
106772,AZ-2013-5794364,2013-07-25,392,501,1,Immediate,7,,349.0,35.0,1931,True
106773,AZ-2013-6548311,2013-06-15,392,304,2,Economy Plus,2,,100.0,10.0,1012,False
106774,AZ-2011-8378099,2011-09-27,392,280,1,Economy,3,,149.0,15.0,1477,True
106775,AZ-2011-8338326,2011-08-12,393,214,1,Economy,4,,190.0,68.0,1208,False
106776,BN-2013-5190964,2013-08-24,393,401,3,Economy,1,,47.0,17.0,1851,False
106777,AZ-2013-7436115,2013-03-19,393,283,1,Economy Plus,7,,332.0,119.0,1226,False
106778,AZ-2012-334946,2012-12-18,393,425,2,Economy Plus,2,,95.0,34.0,1625,True
106779,AZ-2013-4304749,2013-09-11,394,481,2,Economy Plus,5,,255.0,13.0,1289,True
106780,AZ-2013-3075168,2013-10-11,394,124,1,Economy Plus,2,,102.0,5.0,1403,False
106781,AZ-2014-4591984,2014-11-07,395,792,3,Economy Plus,5,,185.0,42.0,1439,False
106782,AZ-2013-6417949,2013-05-16,395,281,3,Economy Plus,4,,148.0,34.0,1039,False
106783,AZ-2013-6301171,2013-06-03,395,729,2,Economy,7,,259.0,59.0,1589,False
106784,AZ-2012-656965,2012-04-23,395,617,3,Economy,9,,333.0,76.0,1145,False
106785,AZ-2012-4532840,2012-08-13,396,69,2,Priority,7,,284.0,17.0,1589,True
106786,BN-2014-9936235,2014-01-22,397,753,1,Economy,1,,38.0,18.0,1830,False
106787,AZ-2014-4277891,2014-07-28,398,391,2,Economy,2,,83.0,3.0,1048,False
106788,AZ-2011-9194903,2011-06-24,398,368,3,Economy,3,,125.0,5.0,1610,True
106789,AZ-2011-7682838,2011-03-12,398,413,3,Economy,4,,167.0,7.0,1078,True
106790,AZ-2013-5670267,2013-08-05,399,133,2,Priority,5,,129.0,55.0,1837,True
106791,AZ-2014-4031340,2014-11-27,399,116,2,Economy,4,,103.0,44.0,1969,True
106792,AZ-2013-1738409,2013-09-06,400,631,1,Economy Plus,5,,147.0,72.0,1699,True
106793,AZ-2012-2667819,2012-11-09,400,368,2,Economy,5,,147.0,72.0,1714,False
106794,BN-2011-28993,2011-06-07,400,173,1,Priority,4,,118.0,58.0,1296,True
106795,AZ-2011-3223139,2011-08-09,400,355,3,Priority,2,,59.0,29.0,1131,False
106796,BN-2011-188092,2011-09-27,400,453,2,Economy,7,,206.0,101.0,1600,False
106797,AZ-2014-3445834,2014-09-22,401,696,3,Immediate,2,,54.0,5.0,1956,True
106798,AZ-2012-2513839,2012-09-01,402,248,3,Economy Plus,2,,61.0,30.0,1131,False
106799,AZ-2013-739088,2013-03-20,402,633,3,Economy,7,,214.0,105.0,1868,True
106800,BN-2013-6003171,2013-06-04,403,9,1,Economy,3,0.5,30.0,-16.0,1406,True
106801,BN-2012-8746032,2012-11-08,404,299,3,Economy,3,,70.0,4.0,1108,True
106802,AZ-2011-1655349,2011-06-01,404,639,3,Economy,6,,140.0,8.0,1583,False
106803,BN-2011-8990099,2011-05-05,404,620,3,Economy,3,,70.0,4.0,1046,False
106804,BN-2011-357064,2011-04-27,405,601,3,Economy,5,0.5,53.0,-36.0,1524,True
106805,AZ-2014-8737214,2014-06-19,405,342,3,Economy,2,,42.0,7.0,1553,False
106806,AZ-2013-3220222,2013-12-03,406,388,2,Immediate,2,,49.0,22.0,1943,False
106807,AZ-2012-6417191,2012-08-14,406,334,1,Economy,2,,49.0,22.0,1098,False
106808,AZ-2013-6937323,2013-05-21,406,287,2,Economy,2,,49.0,22.0,1985,True
106809,AZ-2013-1271613,2013-02-23,406,726,2,Priority,6,,147.0,65.0,1985,False
106810,AZ-2013-3483098,2013-06-13,406,217,1,Economy,3,,74.0,32.0,1656,False
106811,AZ-2013-6796534,2013-07-11,407,255,1,Priority,1,,264.0,66.0,1041,True
106812,BN-2013-8281776,2013-03-29,407,604,2,Economy,2,,527.0,132.0,1438,False
106813,AZ-2014-1067698,2014-11-27,407,384,3,Priority,2,0.5,264.0,-132.0,1195,True
106814,BN-2014-7358344,2014-04-20,408,202,3,Economy,3,0.2,668.0,-31.0,1063,False
106815,BN-2013-893797,2013-05-29,408,778,3,Economy,3,0.5,393.0,-306.0,1246,True
106816,BN-2011-8607391,2011-06-09,408,97,3,Priority,3,0.2,668.0,-31.0,1011,False
106817,AZ-2011-3885003,2011-04-11,408,445,3,Economy Plus,3,,785.0,86.0,1705,False
106818,BN-2011-1973226,2011-08-25,408,508,3,Priority,3,0.5,393.0,-306.0,1071,True
106819,BN-2011-2986565,2011-08-23,408,182,3,Economy,2,0.5,262.0,-204.0,1150,False
106820,AZ-2012-9607544,2012-02-09,408,317,3,Economy,3,0.2,668.0,-31.0,1293,True
106821,AZ-2013-7720719,2013-12-31,409,294,2,Priority,3,,781.0,141.0,1811,False
106822,AZ-2014-3802828,2014-11-07,409,199,3,Economy Plus,1,,260.0,47.0,1443,True
106823,AZ-2014-4825277,2014-01-03,410,116,2,Immediate,8,,2097.0,189.0,1544,True
106824,BN-2014-319061,2014-02-11,410,223,1,Priority,2,0.5,262.0,-215.0,1568,False
106825,BN-2014-9271210,2014-04-17,411,513,2,Economy,1,,193.0,46.0,1243,True
106826,AZ-2011-2986519,2011-11-24,411,21,3,Priority,5,,964.0,231.0,1956,False
106827,AZ-2013-327406,2013-05-28,411,267,3,Economy,3,,578.0,139.0,1581,False
106828,AZ-2013-8493783,2013-07-01,411,224,3,Economy,5,,964.0,231.0,1281,True
106829,BN-2012-9322615,2012-09-28,412,623,3,Immediate,7,0.2,1136.0,-54.0,1456,False
106830,AZ-2014-325624,2014-05-29,412,466,3,Economy,4,,764.0,84.0,1112,True
106831,AZ-2014-6660694,2014-08-02,412,323,3,Economy,7,,1337.0,147.0,1112,True
106832,AZ-2014-758467,2014-09-23,412,536,3,Priority,3,0.2,487.0,-23.0,1267,False
106833,AZ-2013-5176501,2013-09-25,413,449,3,Economy,2,0.2,322.0,-30.0,1619,True
106834,AZ-2012-8524723,2012-08-09,413,115,3,Economy,4,0.2,644.0,-61.0,1689,False
106835,BN-2012-6527572,2012-03-14,413,64,2,Priority,5,,948.0,66.0,1132,False
106836,AZ-2012-3448109,2012-01-09,413,51,2,Economy,2,,379.0,27.0,1839,True
106837,AZ-2011-821395,2011-05-04,413,166,3,Economy Plus,2,,379.0,27.0,1509,False
106838,AZ-2012-3590299,2012-03-02,414,516,2,Priority,11,,2105.0,989.0,1162,False
106839,AZ-2013-4266706,2013-11-06,414,575,1,Economy,2,,383.0,180.0,1082,True
106840,AZ-2014-5335564,2014-02-17,414,561,2,Economy,3,,574.0,270.0,1562,False
106841,AZ-2014-5567456,2014-05-08,414,395,3,Economy,1,,191.0,90.0,1718,False
106842,AZ-2014-3870231,2014-12-30,414,187,3,Priority,10,,1913.0,899.0,1078,True
106843,BN-2014-7539265,2014-12-17,415,302,1,Economy,8,0.5,1279.0,-640.0,1887,False
106844,AZ-2011-7873401,2011-08-18,415,317,3,Economy Plus,2,,640.0,160.0,1439,False
106845,AZ-2012-8186221,2012-11-19,416,595,3,Economy,2,,636.0,146.0,1509,True
106846,AZ-2012-5770966,2012-12-19,416,216,3,Economy Plus,4,0.2,1081.0,102.0,1009,True
106847,AZ-2013-7994697,2013-06-10,416,342,2,Economy,3,,954.0,219.0,1811,True
106848,AZ-2013-5483858,2013-08-27,416,44,1,Economy,2,,636.0,146.0,1400,True
106849,AZ-2013-5098610,2013-06-02,416,410,3,Economy,2,,636.0,146.0,1790,True
106850,AZ-2014-2235626,2014-12-09,416,92,3,Economy,3,,954.0,219.0,1239,False
106851,BN-2014-9635866,2014-04-13,417,632,3,Economy,4,0.2,1076.0,-38.0,1918,True
106852,BN-2014-2423414,2014-03-18,417,774,3,Economy Plus,4,0.2,1076.0,-38.0,1415,True
106853,BN-2014-5871078,2014-02-26,417,225,3,Economy,3,0.7,332.0,-503.0,1879,False
106854,AZ-2013-9221465,2013-07-08,417,396,2,Economy Plus,3,,950.0,114.0,1811,False
106855,AZ-2011-8709949,2011-08-26,417,631,3,Immediate,2,0.2,538.0,-19.0,1504,False
106856,AZ-2011-2143841,2011-06-08,418,24,3,Economy,3,0.1,860.0,,1320,False
106857,BN-2012-720460,2012-08-30,418,113,3,Economy Plus,7,0.2,1894.0,-111.0,1036,False
106858,AZ-2013-8958085,2013-07-12,419,169,2,Economy,2,,297.0,56.0,1811,False
106859,AZ-2013-3751921,2013-09-02,419,455,1,Economy,4,,594.0,113.0,1051,False
106860,AZ-2013-6063955,2013-10-25,420,314,2,Economy Plus,4,,587.0,65.0,1898,False
106861,AZ-2014-6530154,2014-11-19,420,756,3,Economy,2,0.2,250.0,-12.0,1413,True
106862,AZ-2013-7074618,2013-04-04,420,70,3,Economy,2,0.1,264.0,3.0,1320,False
106863,BN-2012-5238794,2012-03-15,421,756,3,Economy,3,0.5,218.0,-79.0,1448,False
106864,AZ-2014-6950700,2014-05-30,421,336,2,Economy,2,,291.0,93.0,1325,False
106865,AZ-2014-3184977,2014-06-25,421,184,3,Economy Plus,3,0.2,371.0,74.0,1938,False
106866,BN-2014-6598534,2014-08-02,422,447,2,Economy,2,,294.0,138.0,1250,True
106867,AZ-2014-6429468,2014-05-24,422,721,3,Economy,5,,736.0,346.0,1613,True
106868,AZ-2011-8878816,2011-11-01,422,147,2,Economy,4,,589.0,277.0,1574,True
106869,AZ-2013-5949535,2013-08-22,422,155,1,Economy Plus,3,,441.0,207.0,1873,True
106870,AZ-2012-1952755,2012-11-09,423,578,3,Economy,9,,1298.0,65.0,1790,False
106871,AZ-2014-9673217,2014-09-02,423,468,2,Economy,9,,1298.0,65.0,1839,False
106872,AZ-2014-1993253,2014-07-28,424,250,2,Economy,2,,285.0,14.0,1382,True
106873,AZ-2011-8369879,2011-03-30,424,210,3,Economy,2,,285.0,14.0,1482,False
106874,AZ-2011-4342621,2011-12-27,425,417,3,Priority,2,,282.0,76.0,1956,True
106875,AZ-2012-5763225,2012-12-22,425,79,3,Economy,6,0.2,719.0,101.0,1571,False
106876,AZ-2013-5974172,2013-06-19,425,534,3,Economy Plus,12,0.7,592.0,-643.0,1879,True
106877,AZ-2014-2748286,2014-06-10,425,787,2,Economy,6,,846.0,228.0,1839,True
106878,BN-2014-9660071,2014-03-17,426,743,1,Economy,6,,856.0,385.0,1269,True
106879,AZ-2014-7188993,2014-12-25,426,219,2,Economy,2,,285.0,128.0,1898,True
106880,AZ-2012-250360,2012-08-01,426,109,1,Economy Plus,3,,428.0,193.0,1371,True
106881,BN-2012-5238794,2012-03-15,427,756,3,Economy,10,0.5,1901.0,-1673.0,1448,False
106882,AZ-2011-2730322,2011-10-04,427,632,3,Economy,4,0.2,1292.0,-137.0,1183,False
106883,AZ-2012-6401675,2012-04-22,428,592,3,Economy,14,0.1,4748.0,844.0,1320,False
106884,AZ-2012-8028235,2012-06-01,428,56,1,Economy,1,,377.0,98.0,1390,True
106885,AZ-2012-7806048,2012-03-07,429,237,1,Economy Plus,5,,1893.0,928.0,1931,False
106886,AZ-2013-2901079,2013-07-22,429,293,3,Economy,2,,757.0,371.0,1685,True
106887,AZ-2014-9583503,2014-02-27,429,596,2,Economy,2,,757.0,371.0,1566,False
106888,AZ-2014-9952627,2014-06-04,429,683,2,Immediate,2,,757.0,371.0,1625,False
106889,AZ-2013-8017533,2013-11-19,430,766,3,Economy,7,,198.0,41.0,1804,False
106890,AZ-2014-4843798,2014-02-01,430,460,2,Economy,3,,85.0,18.0,1788,False
106891,AZ-2014-6826926,2014-02-06,430,325,3,Economy,4,,113.0,24.0,1121,False
106892,AZ-2013-4109586,2013-12-11,430,254,2,Economy,2,,57.0,12.0,1544,True
106893,AZ-2013-4330374,2013-06-26,430,362,2,Economy,3,,85.0,18.0,1021,False
106894,BN-2012-8602760,2012-07-25,430,608,1,Economy,4,0.5,57.0,-33.0,1200,False
106895,AZ-2012-5215986,2012-06-23,430,371,1,Economy,3,,85.0,18.0,1951,False
106896,AZ-2011-5420037,2011-07-12,430,283,3,Economy,2,,57.0,12.0,1213,True
106897,AZ-2011-8295770,2011-03-11,430,493,3,Priority,9,0.1,229.0,28.0,1320,True
106898,AZ-2011-9107304,2011-02-09,430,724,2,Economy,3,,85.0,18.0,1243,True
106899,AZ-2011-2598415,2011-05-27,430,39,3,Priority,5,,141.0,30.0,1957,True
106900,AZ-2012-2130534,2012-03-17,431,116,1,Economy Plus,2,,61.0,28.0,1223,True
106901,AZ-2012-4178346,2012-03-02,431,462,3,Economy Plus,5,,152.0,70.0,1367,True
106902,AZ-2012-3052351,2012-09-14,431,519,2,Economy,6,,182.0,84.0,1776,False
106903,AZ-2012-9037690,2012-11-12,431,96,2,Economy,1,,30.0,14.0,1117,True
106904,AZ-2013-2248449,2013-08-16,431,66,1,Economy,3,,91.0,42.0,1703,True
106905,AZ-2013-327406,2013-05-28,431,267,3,Economy,2,,61.0,28.0,1581,False
106906,AZ-2013-2820920,2013-01-28,431,263,3,Economy,2,,61.0,28.0,1743,True
106907,AZ-2013-9969436,2013-08-30,431,53,1,Priority,4,,121.0,56.0,1400,False
106908,AZ-2014-6423763,2014-12-19,431,715,3,Economy,7,,212.0,97.0,1598,True
106909,AZ-2014-8652861,2014-12-12,431,194,3,Economy,2,,61.0,28.0,1419,False
106910,AZ-2013-2605178,2013-11-26,432,294,1,Economy,2,0.1,52.0,20.0,1168,True
106911,AZ-2013-5949535,2013-08-22,432,155,1,Economy Plus,4,,115.0,52.0,1873,True
106912,AZ-2013-2721224,2013-08-25,432,296,3,Priority,2,,58.0,26.0,1924,False
106913,AZ-2012-9860400,2012-12-17,432,301,1,Economy Plus,14,,403.0,181.0,1064,False
106914,AZ-2013-8382416,2013-01-14,432,612,1,Priority,2,0.5,29.0,-3.0,1905,True
106915,AZ-2012-2100184,2012-07-30,432,148,3,Economy,7,,202.0,91.0,1245,True
106916,AZ-2012-4853423,2012-08-13,432,643,3,Priority,3,,86.0,39.0,1466,False
106917,AZ-2012-8926364,2012-06-21,432,186,3,Economy,5,,144.0,65.0,1349,False
106918,AZ-2011-1655349,2011-06-01,432,639,3,Economy,2,,58.0,26.0,1583,False
106919,AZ-2011-3586083,2011-10-24,432,725,3,Economy Plus,5,,144.0,65.0,1793,True
106920,BN-2011-4260093,2011-11-01,433,748,3,Economy,3,,87.0,25.0,1152,False
106921,AZ-2012-3654996,2012-03-05,433,82,1,Economy,2,,58.0,17.0,1465,False
106922,AZ-2012-8938202,2012-10-22,433,677,1,Economy,3,,87.0,25.0,1196,True
106923,AZ-2013-6183713,2013-03-11,433,717,1,Immediate,8,,233.0,67.0,1365,False
106924,AZ-2013-1527554,2013-05-16,433,16,3,Economy,3,,87.0,25.0,1704,False
106925,BN-2013-3010775,2013-09-20,433,558,3,Priority,5,0.5,73.0,-31.0,1879,True
106926,AZ-2014-8467172,2014-05-09,433,182,1,Priority,2,,58.0,17.0,1493,False
106927,AZ-2014-8912005,2014-06-17,433,604,3,Economy,5,,146.0,42.0,1351,True
106928,AZ-2014-2323449,2014-12-09,433,530,3,Economy,6,,175.0,51.0,1169,False
106929,AZ-2014-5374456,2014-11-14,433,499,2,Priority,5,,146.0,42.0,1501,True
106930,AZ-2014-4898591,2014-08-13,434,700,3,Immediate,3,,34.0,9.0,1570,False
106931,AZ-2013-6417949,2013-05-16,434,281,3,Economy Plus,8,,92.0,24.0,1039,False
106932,AZ-2013-2266465,2013-05-16,434,715,1,Economy,2,,23.0,6.0,1476,True
106933,AZ-2013-3667300,2013-02-25,434,638,3,Economy,2,,23.0,6.0,1447,False
106934,AZ-2013-5656522,2013-08-01,434,3,1,Economy,5,,57.0,15.0,1658,False
106935,AZ-2013-7626927,2013-06-08,434,658,3,Economy,3,,34.0,9.0,1497,True
106936,AZ-2012-910518,2012-06-20,434,369,3,Economy,3,,34.0,9.0,1176,True
106937,AZ-2011-3127133,2011-09-19,434,74,2,Economy,3,,34.0,9.0,1625,True
106938,AZ-2011-2606042,2011-02-09,434,754,3,Immediate,7,,80.0,21.0,1388,True
106939,AZ-2012-1345177,2012-08-24,435,50,3,Economy Plus,7,,95.0,30.0,1219,False
106940,AZ-2013-2182228,2013-09-04,435,237,3,Economy Plus,2,,27.0,9.0,1239,True
106941,AZ-2014-9102115,2014-11-10,435,493,2,Economy,2,,27.0,9.0,1074,False
106942,AZ-2014-320668,2014-11-27,435,174,3,Priority,14,,189.0,60.0,1621,True
106943,BN-2014-3476090,2014-10-31,436,82,1,Economy Plus,6,0.1,65.0,-4.0,1168,False
106944,BN-2014-6471690,2014-10-13,436,360,3,Economy,2,,24.0,1.0,1816,True
106945,AZ-2014-9468178,2014-01-13,436,391,2,Economy,2,,24.0,1.0,1839,True
106946,AZ-2012-7003401,2012-11-02,436,398,3,Economy,2,,24.0,1.0,1336,False
106947,AZ-2012-1295190,2012-12-24,436,377,3,Economy,4,,48.0,2.0,1580,False
106948,BN-2012-4750589,2012-12-03,436,308,3,Immediate,7,,84.0,3.0,1408,False
106949,BN-2013-441704,2013-06-13,436,639,3,Economy,2,0.5,12.0,-11.0,1448,False
106950,AZ-2013-4874809,2013-06-19,436,667,1,Economy,4,,48.0,2.0,1682,True
106951,AZ-2011-4173505,2011-04-12,436,82,2,Economy Plus,2,,24.0,1.0,1180,False
106952,AZ-2011-3304186,2011-04-18,436,184,2,Economy Plus,2,,24.0,1.0,1513,True
106953,BN-2011-4315830,2011-06-10,436,358,2,Economy,4,,48.0,2.0,1346,False
106954,AZ-2012-1485221,2012-02-02,436,293,3,Economy,9,,108.0,4.0,1259,True
106955,AZ-2011-2143841,2011-06-08,437,24,3,Economy,5,0.1,56.0,22.0,1320,False
106956,AZ-2011-6535299,2011-08-08,437,688,3,Economy,3,,37.0,17.0,1361,True
106957,BN-2012-7339265,2012-07-30,437,386,1,Economy Plus,8,0.5,49.0,-5.0,1711,True
106958,AZ-2014-4825277,2014-01-03,437,116,2,Immediate,2,,25.0,11.0,1544,True
106959,AZ-2013-1311863,2013-11-14,437,440,3,Priority,6,,74.0,33.0,1729,False
106960,AZ-2014-6819161,2014-08-06,437,637,1,Economy,5,,62.0,28.0,1054,True
106961,AZ-2014-6360683,2014-12-17,437,604,2,Economy,3,,37.0,17.0,1253,False
106962,AZ-2014-8636946,2014-12-19,437,446,3,Economy Plus,3,,37.0,17.0,1691,True
106963,AZ-2014-6391866,2014-09-15,438,421,3,Economy,4,,53.0,2.0,1586,True
106964,AZ-2013-4001460,2013-04-19,438,787,3,Priority,3,,40.0,1.0,1240,False
106965,AZ-2011-1536006,2011-08-03,438,785,3,Economy,5,,66.0,2.0,1182,False
106966,BN-2011-5672017,2011-04-27,438,148,3,Economy,9,,120.0,4.0,1901,True
106967,AZ-2011-7072417,2011-04-07,438,684,3,Economy,4,,53.0,2.0,1838,True
106968,AZ-2011-4205736,2011-01-25,438,663,3,Economy,10,,133.0,4.0,1587,True
106969,AZ-2011-5009632,2011-12-08,439,579,3,Economy,3,,46.0,2.0,1902,False
106970,AZ-2013-7342591,2013-05-06,439,146,2,Priority,2,,31.0,2.0,1287,True
106971,AZ-2012-1577687,2012-10-23,439,644,3,Economy Plus,2,,31.0,2.0,1378,False
106972,AZ-2014-7029389,2014-08-27,439,569,3,Economy Plus,6,,92.0,5.0,1793,False
106973,AZ-2014-5614288,2014-06-30,439,417,1,Immediate,2,,31.0,2.0,1994,False
106974,AZ-2014-6401061,2014-07-07,439,762,3,Economy Plus,4,,61.0,3.0,1956,False
106975,BN-2013-7694817,2013-12-30,439,707,3,Economy,6,,92.0,5.0,1152,False
106976,AZ-2014-7416333,2014-02-08,439,300,3,Economy,2,,31.0,2.0,1663,False
106977,BN-2013-6314104,2013-10-30,440,425,3,Economy,6,0.5,41.0,-11.0,1071,True
106978,AZ-2014-6063209,2014-10-21,440,569,3,Economy,1,,14.0,5.0,1236,False
106979,BN-2014-3007442,2014-11-26,440,676,3,Economy,1,,14.0,5.0,1070,False
106980,AZ-2014-8808446,2014-11-21,440,266,3,Economy,7,,97.0,36.0,1201,False
106981,AZ-2012-4818460,2012-08-03,440,634,3,Economy,2,,28.0,10.0,1628,False
106982,AZ-2013-4330374,2013-06-26,440,362,2,Economy,1,,14.0,5.0,1021,False
106983,AZ-2013-8513388,2013-08-24,440,417,3,Economy Plus,7,,97.0,36.0,1313,True
106984,AZ-2011-6783792,2011-11-08,440,531,3,Priority,6,,83.0,31.0,1131,True
106985,AZ-2011-1499597,2011-08-10,440,27,2,Economy Plus,5,,69.0,26.0,1622,False
106986,AZ-2012-327072,2012-04-09,441,611,1,Economy,3,0.5,21.0,-12.0,1905,True
106987,AZ-2013-4313910,2013-08-25,441,579,3,Economy,2,,28.0,6.0,1582,False
106988,AZ-2013-3298349,2013-08-22,441,757,3,Economy,3,,43.0,9.0,1956,False
106989,AZ-2012-9669717,2012-09-07,441,614,3,Priority,13,,184.0,39.0,1715,False
106990,AZ-2012-4697913,2012-12-01,441,240,3,Economy,3,,43.0,9.0,1571,True
106991,AZ-2013-6181166,2013-10-29,441,20,1,Economy Plus,3,,43.0,9.0,1275,False
106992,AZ-2013-8159608,2013-11-05,441,216,1,Economy Plus,1,,14.0,3.0,1519,False
106993,AZ-2014-7090421,2014-07-14,441,36,3,Economy Plus,3,0.5,21.0,-12.0,1505,False
106994,AZ-2014-2638814,2014-06-11,441,283,1,Priority,4,,57.0,12.0,1703,False
106995,BN-2014-2557638,2014-05-26,442,294,2,Economy Plus,3,,148.0,59.0,1434,False
106996,AZ-2014-7363418,2014-06-22,442,594,3,Economy,5,0.1,222.0,74.0,1320,True
106997,AZ-2013-8602131,2013-12-25,442,719,3,Economy,8,,394.0,157.0,1236,False
106998,AZ-2014-6559589,2014-11-12,442,328,3,Priority,5,,246.0,98.0,1843,False
106999,AZ-2014-4698064,2014-09-10,442,80,2,Economy Plus,2,,98.0,39.0,1124,False
107000,AZ-2012-7965791,2012-11-29,442,512,1,Economy,4,,197.0,79.0,1831,False
107001,AZ-2012-517660,2012-11-19,442,76,3,Economy,3,,148.0,59.0,1100,False
107002,AZ-2012-4300696,2012-09-10,442,231,3,Economy Plus,10,,492.0,197.0,1599,False
107003,AZ-2013-5532307,2013-06-27,442,731,3,Economy,2,,98.0,39.0,1198,True
107004,AZ-2013-7228854,2013-01-28,442,327,3,Economy,2,,98.0,39.0,1666,False
107005,AZ-2013-4695676,2013-01-30,442,732,3,Economy,4,,197.0,79.0,1956,False
107006,AZ-2012-3913480,2012-07-11,442,597,3,Economy,7,,345.0,138.0,1213,False
107007,AZ-2011-5981422,2011-09-24,442,81,1,Priority,3,,148.0,59.0,1861,True
